tentativa_id,pedido_id,dia,horario,metodo,status,valor,canal,codigo_erro
"20-0071","20-0071","2026-09-20","08:42:00","cartao","aprovado","100","web",""
"20-0072","20-0072","2026-09-20","08:42:00","cartao","aprovado","100","app",""
"20-0073","20-0073","2026-09-20","08:43:00","cartao","aprovado","100","web",""
"20-0074","20-0074","2026-09-20","08:43:00","cartao","aprovado","100","app",""
"20-0075","20-0075","2026-09-20","08:44:00","cartao","aprovado","100","web",""
"20-0076","20-0076","2026-09-20","08:45:00","cartao","aprovado","100","app",""
"20-0077","20-0077","2026-09-20","08:45:00","cartao","aprovado","100","web",""
"20-0078","20-0078","2026-09-20","08:46:00","cartao","aprovado","100","app",""
"20-0079","20-0079","2026-09-20","08:46:00","cartao","aprovado","100","web",""
"20-0080","20-0080","2026-09-20","08:47:00","cartao","aprovado","100","app",""
"20-0081","20-0081","2026-09-20","08:48:00","cartao","aprovado","100","web",""
"20-0082","20-0082","2026-09-20","08:48:00","cartao","aprovado","100","app",""
"20-0083","20-0083","2026-09-20","08:49:00","cartao","aprovado","100","web",""
"20-0084","20-0084","2026-09-20","08:49:00","cartao","aprovado","100","app",""
"20-0085","20-0085","2026-09-20","08:50:00","cartao","aprovado","100","web",""
"20-0086","20-0086","2026-09-20","08:51:00","cartao","aprovado","100","app",""
"20-0087","20-0087","2026-09-20","08:51:00","cartao","aprovado","100","web",""
"20-0088","20-0088","2026-09-20","08:52:00","cartao","aprovado","100","app",""
"20-0089","20-0089","2026-09-20","08:52:00","cartao","aprovado","100","web",""
"20-0090","20-0090","2026-09-20","08:53:00","cartao","aprovado","100","app",""
"20-0091","20-0091","2026-09-20","08:54:00","cartao","aprovado","100","web",""
"20-0092","20-0092","2026-09-20","08:54:00","cartao","aprovado","100","app",""
"20-0093","20-0093","2026-09-20","08:55:00","cartao","aprovado","100","web",""
"20-0094","20-0094","2026-09-20","08:55:00","cartao","aprovado","100","app",""
"20-0095","20-0095","2026-09-20","08:56:00","cartao","aprovado","100","web",""
"20-0096","20-0096","2026-09-20","08:57:00","cartao","aprovado","100","app",""
"20-0097","20-0097","2026-09-20","08:57:00","cartao","aprovado","100","web",""
"20-0098","20-0098","2026-09-20","08:58:00","cartao","aprovado","100","app",""
"20-0099","20-0099","2026-09-20","08:58:00","cartao","aprovado","100","web",""
"20-0100","20-0100","2026-09-20","08:59:00","cartao","aprovado","100","app",""
"20-0101","20-0101","2026-09-20","09:00:00","cartao","aprovado","100","web",""
"20-0102","20-0102","2026-09-20","09:00:00","cartao","aprovado","100","app",""
"20-0103","20-0103","2026-09-20","09:01:00","cartao","aprovado","100","web",""
"20-0104","20-0104","2026-09-20","09:01:00","cartao","aprovado","100","app",""
"20-0105","20-0105","2026-09-20","09:02:00","cartao","aprovado","100","web",""
"20-0106","20-0106","2026-09-20","09:03:00","cartao","aprovado","100","app",""
"20-0107","20-0107","2026-09-20","09:03:00","cartao","aprovado","100","web",""
"20-0108","20-0108","2026-09-20","09:04:00","cartao","aprovado","100","app",""
"20-0109","20-0109","2026-09-20","09:04:00","cartao","aprovado","100","web",""
"20-0110","20-0110","2026-09-20","09:05:00","cartao","aprovado","100","app",""
"20-0111","20-0111","2026-09-20","09:06:00","cartao","aprovado","100","web",""
"20-0112","20-0112","2026-09-20","09:06:00","cartao","aprovado","100","app",""
"20-0113","20-0113","2026-09-20","09:07:00","cartao","aprovado","100","web",""
"20-0114","20-0114","2026-09-20","09:07:00","cartao","aprovado","100","app",""
"20-0115","20-0115","2026-09-20","09:08:00","cartao","aprovado","100","web",""
"20-0116","20-0116","2026-09-20","09:09:00","cartao","aprovado","100","app",""
"20-0117","20-0117","2026-09-20","09:09:00","cartao","aprovado","100","web",""
"20-0118","20-0118","2026-09-20","09:10:00","cartao","aprovado","100","app",""
"20-0119","20-0119","2026-09-20","09:10:00","cartao","aprovado","100","web",""
"20-0120","20-0120","2026-09-20","09:11:00","cartao","aprovado","100","app",""
"20-0121","20-0121","2026-09-20","09:12:00","cartao","aprovado","100","web",""
"20-0122","20-0122","2026-09-20","09:12:00","cartao","aprovado","100","app",""
"20-0123","20-0123","2026-09-20","09:13:00","cartao","aprovado","100","web",""
"20-0124","20-0124","2026-09-20","09:13:00","cartao","aprovado","100","app",""
"20-0125","20-0125","2026-09-20","09:14:00","cartao","aprovado","100","web",""
"20-0126","20-0126","2026-09-20","09:15:00","cartao","aprovado","100","app",""
"20-0127","20-0127","2026-09-20","09:15:00","cartao","aprovado","100","web",""
"20-0128","20-0128","2026-09-20","09:16:00","cartao","aprovado","100","app",""
"20-0129","20-0129","2026-09-20","09:16:00","cartao","aprovado","100","web",""
"20-0130","20-0130","2026-09-20","09:17:00","cartao","aprovado","100","app",""
"20-0131","20-0131","2026-09-20","09:18:00","cartao","aprovado","100","web",""
"20-0132","20-0132","2026-09-20","09:18:00","cartao","aprovado","100","app",""
"20-0133","20-0133","2026-09-20","09:19:00","cartao","aprovado","100","web",""
"20-0134","20-0134","2026-09-20","09:19:00","cartao","aprovado","100","app",""
"20-0135","20-0135","2026-09-20","09:20:00","cartao","aprovado","100","web",""
"20-0136","20-0136","2026-09-20","09:21:00","cartao","aprovado","100","app",""
"20-0137","20-0137","2026-09-20","09:21:00","cartao","aprovado","100","web",""
"20-0138","20-0138","2026-09-20","09:22:00","cartao","aprovado","100","app",""
"20-0139","20-0139","2026-09-20","09:22:00","cartao","aprovado","100","web",""
"20-0140","20-0140","2026-09-20","09:23:00","cartao","aprovado","100","app",""
"20-0141","20-0141","2026-09-20","09:24:00","cartao","aprovado","100","web",""
"20-0142","20-0142","2026-09-20","09:24:00","cartao","aprovado","100","app",""
"20-0143","20-0143","2026-09-20","09:25:00","cartao","aprovado","100","web",""
"20-0144","20-0144","2026-09-20","09:25:00","cartao","aprovado","100","app",""
"20-0145","20-0145","2026-09-20","09:26:00","cartao","aprovado","100","web",""
"20-0146","20-0146","2026-09-20","09:27:00","cartao","aprovado","100","app",""
"20-0147","20-0147","2026-09-20","09:27:00","cartao","aprovado","100","web",""
"20-0148","20-0148","2026-09-20","09:28:00","cartao","aprovado","100","app",""
"20-0149","20-0149","2026-09-20","09:28:00","cartao","aprovado","100","web",""
"20-0150","20-0150","2026-09-20","09:29:00","cartao","aprovado","100","app",""
"20-0151","20-0151","2026-09-20","09:30:00","cartao","aprovado","100","web",""
"20-0152","20-0152","2026-09-20","09:30:00","cartao","aprovado","100","app",""
"20-0153","20-0153","2026-09-20","09:31:00","cartao","aprovado","100","web",""
"20-0154","20-0154","2026-09-20","09:31:00","cartao","aprovado","100","app",""
"20-0155","20-0155","2026-09-20","09:32:00","cartao","aprovado","100","web",""
"20-0156","20-0156","2026-09-20","09:33:00","cartao","aprovado","100","app",""
"20-0157","20-0157","2026-09-20","09:33:00","cartao","aprovado","100","web",""
"20-0158","20-0158","2026-09-20","09:34:00","cartao","aprovado","100","app",""
"20-0159","20-0159","2026-09-20","09:34:00","cartao","aprovado","100","web",""
"20-0160","20-0160","2026-09-20","09:35:00","cartao","aprovado","100","app",""
"20-0161","20-0161","2026-09-20","09:36:00","cartao","aprovado","100","web",""
"20-0162","20-0162","2026-09-20","09:36:00","cartao","aprovado","100","app",""
"20-0163","20-0163","2026-09-20","09:37:00","cartao","aprovado","100","web",""
"20-0164","20-0164","2026-09-20","09:37:00","cartao","aprovado","100","app",""
"20-0165","20-0165","2026-09-20","09:38:00","cartao","aprovado","100","web",""
"20-0166","20-0166","2026-09-20","09:39:00","cartao","aprovado","100","app",""
"20-0167","20-0167","2026-09-20","09:39:00","cartao","aprovado","100","web",""
"20-0168","20-0168","2026-09-20","09:40:00","cartao","aprovado","100","app",""
"20-0169","20-0169","2026-09-20","09:40:00","cartao","aprovado","100","web",""
"20-0170","20-0170","2026-09-20","09:41:00","cartao","aprovado","100","app",""
"20-0171","20-0171","2026-09-20","09:42:00","cartao","aprovado","100","web",""
"20-0172","20-0172","2026-09-20","09:42:00","cartao","aprovado","100","app",""
"20-0173","20-0173","2026-09-20","09:43:00","cartao","aprovado","100","web",""
"20-0174","20-0174","2026-09-20","09:43:00","cartao","aprovado","100","app",""
"20-0175","20-0175","2026-09-20","09:44:00","cartao","aprovado","100","web",""
"20-0176","20-0176","2026-09-20","09:45:00","cartao","aprovado","100","app",""
"20-0177","20-0177","2026-09-20","09:45:00","cartao","aprovado","100","web",""
"20-0178","20-0178","2026-09-20","09:46:00","cartao","aprovado","100","app",""
"20-0179","20-0179","2026-09-20","09:46:00","cartao","aprovado","100","web",""
"20-0180","20-0180","2026-09-20","09:47:00","cartao","aprovado","100","app",""
"20-0181","20-0181","2026-09-20","09:48:00","cartao","aprovado","100","web",""
"20-0182","20-0182","2026-09-20","09:48:00","cartao","aprovado","100","app",""
"20-0183","20-0183","2026-09-20","09:49:00","cartao","aprovado","100","web",""
"20-0184","20-0184","2026-09-20","09:49:00","cartao","aprovado","100","app",""
"20-0185","20-0185","2026-09-20","09:50:00","cartao","aprovado","100","web",""
"20-0186","20-0186","2026-09-20","09:51:00","cartao","aprovado","100","app",""
"20-0187","20-0187","2026-09-20","09:51:00","cartao","aprovado","100","web",""
"20-0188","20-0188","2026-09-20","09:52:00","cartao","aprovado","100","app",""
"20-0189","20-0189","2026-09-20","09:52:00","cartao","aprovado","100","web",""
"20-0190","20-0190","2026-09-20","09:53:00","cartao","aprovado","100","app",""
"20-0191","20-0191","2026-09-20","09:54:00","cartao","aprovado","100","web",""
"20-0192","20-0192","2026-09-20","09:54:00","cartao","aprovado","100","app",""
"20-0193","20-0193","2026-09-20","09:55:00","cartao","aprovado","100","web",""
"20-0194","20-0194","2026-09-20","09:55:00","cartao","aprovado","100","app",""
"20-0195","20-0195","2026-09-20","09:56:00","cartao","aprovado","100","web",""
"20-0196","20-0196","2026-09-20","09:57:00","cartao","aprovado","100","app",""
"20-0197","20-0197","2026-09-20","09:57:00","cartao","aprovado","100","web",""
"20-0198","20-0198","2026-09-20","09:58:00","cartao","aprovado","100","app",""
"20-0199","20-0199","2026-09-20","09:58:00","cartao","aprovado","100","web",""
"20-0200","20-0200","2026-09-20","09:59:00","cartao","aprovado","100","app",""
"20-0201","20-0201","2026-09-20","10:00:00","cartao","aprovado","100","web",""
"20-0202","20-0202","2026-09-20","10:00:00","cartao","aprovado","100","app",""
"20-0203","20-0203","2026-09-20","10:01:00","cartao","aprovado","100","web",""
"20-0204","20-0204","2026-09-20","10:01:00","cartao","aprovado","100","app",""
"20-0205","20-0205","2026-09-20","10:02:00","cartao","aprovado","100","web",""
"20-0206","20-0206","2026-09-20","10:03:00","cartao","aprovado","100","app",""
"20-0207","20-0207","2026-09-20","10:03:00","cartao","aprovado","100","web",""
"20-0208","20-0208","2026-09-20","10:04:00","cartao","aprovado","100","app",""
"20-0209","20-0209","2026-09-20","10:04:00","cartao","aprovado","100","web",""
"20-0210","20-0210","2026-09-20","10:05:00","cartao","aprovado","100","app",""
"20-0211","20-0211","2026-09-20","10:06:00","cartao","aprovado","100","web",""
"20-0212","20-0212","2026-09-20","10:06:00","cartao","aprovado","100","app",""
"20-0213","20-0213","2026-09-20","10:07:00","cartao","aprovado","100","web",""
"20-0214","20-0214","2026-09-20","10:07:00","cartao","aprovado","100","app",""
"20-0215","20-0215","2026-09-20","10:08:00","cartao","aprovado","100","web",""
"20-0216","20-0216","2026-09-20","10:09:00","cartao","aprovado","100","app",""
"20-0217","20-0217","2026-09-20","10:09:00","cartao","aprovado","100","web",""
"20-0218","20-0218","2026-09-20","10:10:00","cartao","aprovado","100","app",""
"20-0219","20-0219","2026-09-20","10:10:00","cartao","aprovado","100","web",""
"20-0220","20-0220","2026-09-20","10:11:00","cartao","aprovado","100","app",""
"20-0221","20-0221","2026-09-20","10:12:00","cartao","aprovado","100","web",""
"20-0222","20-0222","2026-09-20","10:12:00","cartao","aprovado","100","app",""
"20-0223","20-0223","2026-09-20","10:13:00","cartao","aprovado","100","web",""
"20-0224","20-0224","2026-09-20","10:13:00","cartao","aprovado","100","app",""
"20-0225","20-0225","2026-09-20","10:14:00","cartao","aprovado","100","web",""
"20-0226","20-0226","2026-09-20","10:15:00","cartao","aprovado","100","app",""
"20-0227","20-0227","2026-09-20","10:15:00","cartao","aprovado","100","web",""
"20-0228","20-0228","2026-09-20","10:16:00","cartao","aprovado","100","app",""
"20-0229","20-0229","2026-09-20","10:16:00","cartao","aprovado","100","web",""
"20-0230","20-0230","2026-09-20","10:17:00","cartao","aprovado","100","app",""
"20-0231","20-0231","2026-09-20","10:18:00","cartao","aprovado","100","web",""
"20-0232","20-0232","2026-09-20","10:18:00","cartao","aprovado","100","app",""
"20-0233","20-0233","2026-09-20","10:19:00","cartao","aprovado","100","web",""
"20-0234","20-0234","2026-09-20","10:19:00","cartao","aprovado","100","app",""
"20-0235","20-0235","2026-09-20","10:20:00","cartao","aprovado","100","web",""
"20-0236","20-0236","2026-09-20","10:21:00","cartao","aprovado","100","app",""
"20-0237","20-0237","2026-09-20","10:21:00","cartao","aprovado","100","web",""
"20-0238","20-0238","2026-09-20","10:22:00","cartao","aprovado","100","app",""
"20-0239","20-0239","2026-09-20","10:22:00","cartao","aprovado","100","web",""
"20-0240","20-0240","2026-09-20","10:23:00","cartao","aprovado","100","app",""
"20-0241","20-0241","2026-09-20","10:24:00","cartao","aprovado","100","web",""
"20-0242","20-0242","2026-09-20","10:24:00","cartao","aprovado","100","app",""
"20-0243","20-0243","2026-09-20","10:25:00","cartao","aprovado","100","web",""
"20-0244","20-0244","2026-09-20","10:25:00","cartao","aprovado","100","app",""
"20-0245","20-0245","2026-09-20","10:26:00","cartao","aprovado","100","web",""
"20-0246","20-0246","2026-09-20","10:27:00","cartao","aprovado","100","app",""
"20-0247","20-0247","2026-09-20","10:27:00","cartao","aprovado","100","web",""
"20-0248","20-0248","2026-09-20","10:28:00","cartao","aprovado","100","app",""
"20-0249","20-0249","2026-09-20","10:28:00","cartao","aprovado","100","web",""
"20-0250","20-0250","2026-09-20","10:29:00","cartao","aprovado","100","app",""
"20-0251","20-0251","2026-09-20","10:30:00","cartao","aprovado","100","web",""
"20-0252","20-0252","2026-09-20","10:30:00","cartao","aprovado","100","app",""
"20-0253","20-0253","2026-09-20","10:31:00","cartao","aprovado","100","web",""
"20-0254","20-0254","2026-09-20","10:31:00","cartao","aprovado","100","app",""
"20-0255","20-0255","2026-09-20","10:32:00","cartao","aprovado","100","web",""
"20-0256","20-0256","2026-09-20","10:33:00","cartao","aprovado","100","app",""
"20-0257","20-0257","2026-09-20","10:33:00","cartao","aprovado","100","web",""
"20-0258","20-0258","2026-09-20","10:34:00","cartao","aprovado","100","app",""
"20-0259","20-0259","2026-09-20","10:34:00","cartao","aprovado","100","web",""
"20-0260","20-0260","2026-09-20","10:35:00","cartao","aprovado","100","app",""
"20-0261","20-0261","2026-09-20","10:36:00","cartao","aprovado","100","web",""
"20-0262","20-0262","2026-09-20","10:36:00","cartao","aprovado","100","app",""
"20-0263","20-0263","2026-09-20","10:37:00","cartao","aprovado","100","web",""
"20-0264","20-0264","2026-09-20","10:37:00","cartao","aprovado","100","app",""
"20-0265","20-0265","2026-09-20","10:38:00","cartao","aprovado","100","web",""
"20-0266","20-0266","2026-09-20","10:39:00","cartao","aprovado","100","app",""
"20-0267","20-0267","2026-09-20","10:39:00","cartao","aprovado","100","web",""
"20-0268","20-0268","2026-09-20","10:40:00","cartao","aprovado","100","app",""
"20-0269","20-0269","2026-09-20","10:40:00","cartao","aprovado","100","web",""
"20-0270","20-0270","2026-09-20","10:41:00","cartao","aprovado","100","app",""
"20-0271","20-0271","2026-09-20","10:07:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0272","20-0272","2026-09-20","10:08:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0273","20-0273","2026-09-20","10:09:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0274","20-0274","2026-09-20","10:10:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0275","20-0275","2026-09-20","10:11:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0276","20-0276","2026-09-20","10:12:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0277","20-0277","2026-09-20","10:13:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0278","20-0278","2026-09-20","10:14:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0279","20-0279","2026-09-20","10:15:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0280","20-0280","2026-09-20","10:16:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0281","20-0281","2026-09-20","10:17:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0282","20-0282","2026-09-20","10:18:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0283","20-0283","2026-09-20","10:19:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0284","20-0284","2026-09-20","10:20:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0285","20-0285","2026-09-20","10:21:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0286","20-0286","2026-09-20","10:22:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0287","20-0287","2026-09-20","10:23:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0288","20-0288","2026-09-20","10:24:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0289","20-0289","2026-09-20","10:25:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0290","20-0290","2026-09-20","10:26:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0291","20-0291","2026-09-20","10:27:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0292","20-0292","2026-09-20","10:28:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0293","20-0293","2026-09-20","10:29:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0294","20-0294","2026-09-20","10:30:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0295","20-0295","2026-09-20","10:31:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0296","20-0296","2026-09-20","10:32:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0297","20-0297","2026-09-20","10:33:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0298","20-0298","2026-09-20","10:34:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0299","20-0299","2026-09-20","10:35:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0300","20-0300","2026-09-20","10:36:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0301","20-0301","2026-09-20","10:37:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0302","20-0302","2026-09-20","10:38:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0303","20-0303","2026-09-20","10:39:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0304","20-0304","2026-09-20","10:40:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0305","20-0305","2026-09-20","10:41:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0306","20-0306","2026-09-20","10:42:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0307","20-0307","2026-09-20","10:43:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0308","20-0308","2026-09-20","10:44:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0309","20-0309","2026-09-20","10:45:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0310","20-0310","2026-09-20","10:46:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0311","20-0311","2026-09-20","10:47:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0312","20-0312","2026-09-20","10:48:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0313","20-0313","2026-09-20","10:49:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0314","20-0314","2026-09-20","10:50:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0315","20-0315","2026-09-20","10:51:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0316","20-0316","2026-09-20","10:52:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0317","20-0317","2026-09-20","10:53:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0318","20-0318","2026-09-20","10:54:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0319","20-0319","2026-09-20","10:55:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0320","20-0320","2026-09-20","10:56:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0321","20-0321","2026-09-20","10:57:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0322","20-0322","2026-09-20","10:58:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0323","20-0323","2026-09-20","10:59:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0324","20-0324","2026-09-20","11:00:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0325","20-0325","2026-09-20","11:01:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0326","20-0326","2026-09-20","11:02:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0327","20-0327","2026-09-20","11:03:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0328","20-0328","2026-09-20","11:04:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0329","20-0329","2026-09-20","11:05:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0330","20-0330","2026-09-20","11:06:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0331","20-0331","2026-09-20","11:07:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0332","20-0332","2026-09-20","11:08:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0333","20-0333","2026-09-20","11:09:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0334","20-0334","2026-09-20","11:10:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0335","20-0335","2026-09-20","11:11:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0336","20-0336","2026-09-20","11:12:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0337","20-0337","2026-09-20","11:13:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0338","20-0338","2026-09-20","11:14:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0339","20-0339","2026-09-20","11:15:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0340","20-0340","2026-09-20","11:16:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0341","20-0341","2026-09-20","11:17:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0342","20-0342","2026-09-20","11:18:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0343","20-0343","2026-09-20","11:19:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0344","20-0344","2026-09-20","11:20:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0345","20-0345","2026-09-20","11:21:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0346","20-0346","2026-09-20","11:22:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0347","20-0347","2026-09-20","11:23:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0348","20-0348","2026-09-20","11:24:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0349","20-0349","2026-09-20","11:25:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0350","20-0350","2026-09-20","11:26:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0351","20-0351","2026-09-20","11:27:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0352","20-0352","2026-09-20","11:28:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0353","20-0353","2026-09-20","11:29:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0354","20-0354","2026-09-20","11:30:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0355","20-0355","2026-09-20","11:31:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0356","20-0356","2026-09-20","11:32:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0357","20-0357","2026-09-20","11:33:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0358","20-0358","2026-09-20","11:34:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0359","20-0359","2026-09-20","11:35:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0360","20-0360","2026-09-20","11:36:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0361","20-0361","2026-09-20","11:37:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0362","20-0362","2026-09-20","11:38:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0363","20-0363","2026-09-20","11:39:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0364","20-0364","2026-09-20","11:40:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0365","20-0365","2026-09-20","11:41:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0366","20-0366","2026-09-20","11:42:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0367","20-0367","2026-09-20","11:43:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0368","20-0368","2026-09-20","11:44:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0369","20-0369","2026-09-20","11:45:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0370","20-0370","2026-09-20","11:46:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0371","20-0371","2026-09-20","11:47:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0372","20-0372","2026-09-20","11:48:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0373","20-0373","2026-09-20","11:49:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0374","20-0374","2026-09-20","11:50:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0375","20-0375","2026-09-20","11:51:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0376","20-0376","2026-09-20","11:52:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0377","20-0377","2026-09-20","11:53:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0378","20-0378","2026-09-20","11:54:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0379","20-0379","2026-09-20","11:55:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0380","20-0380","2026-09-20","11:56:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0381","20-0381","2026-09-20","11:57:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0382","20-0382","2026-09-20","11:58:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0383","20-0383","2026-09-20","11:59:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0384","20-0384","2026-09-20","12:00:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0385","20-0385","2026-09-20","12:01:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0386","20-0386","2026-09-20","12:02:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0387","20-0387","2026-09-20","12:03:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0388","20-0388","2026-09-20","12:04:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0389","20-0389","2026-09-20","12:05:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0390","20-0390","2026-09-20","12:06:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0391","20-0391","2026-09-20","12:07:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0392","20-0392","2026-09-20","12:08:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0393","20-0393","2026-09-20","12:09:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0394","20-0394","2026-09-20","12:10:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0395","20-0395","2026-09-20","12:11:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0396","20-0396","2026-09-20","12:12:00","cartao","falhou","100","app","CONFIG_INVALID"
"20-0397","20-0397","2026-09-20","12:13:00","cartao","falhou","100","web","CONFIG_INVALID"
"20-0398","20-0398","2026-09-20","12:14:00","cartao","falhou","100","app","CONFIG_INVALID"
